#{"t_start": 1639835939.7989116, "env_id": null}
r,l,t
9.238981,312,2.517254
28.589094,1001,9.448781
14.278397,488,13.183371
17.318241,596,17.950679
28.773226,1001,27.302183
28.847955,1001,38.119836
29.259131,1001,47.564279
14.276446,492,52.373157
16.476284,563,57.757598
15.168107,518,62.74302
6.57168,217,65.071834
9.761998,325,68.40909
15.964014,538,73.609277
28.716379,1001,84.173941
8.279103,280,87.039427
18.482856,636,93.17882
10.838231,363,96.802464
29.068209,1001,106.246881
25.805951,882,114.572272
15.694732,530,120.833307
15.180674,531,126.265921
28.499626,1001,136.044718
9.675244,314,139.228537
28.97185,1000,148.660086
28.867541,1001,159.166489
17.314535,596,164.924376
28.965548,1001,174.381584
28.833252,1001,183.794992
28.742823,1001,193.510113
16.56196,558,200.043899
6.706787,225,202.364576
12.355559,413,206.447797
28.707868,1001,215.839478
7.083329,227,218.227779
29.215467,1001,227.543704
26.27954,887,235.96633
29.318817,1001,246.707132
13.497505,469,251.228454
23.659163,818,258.862887
13.686931,452,263.273362
15.233245,517,268.170985
29.037908,1001,278.684354
29.023949,1001,288.050176
7.554699,246,290.6172
29.00182,1001,301.627259
13.611892,467,307.060352
13.000256,438,312.155323
28.838628,1001,324.65053
16.060067,542,330.528517
28.785864,1001,340.309571
23.990948,819,347.679044
25.300929,869,355.892727
28.583956,1001,365.816256
10.470663,357,370.126449
20.628116,712,381.432436
29.242215,1001,402.660425
28.809322,1001,412.015082
29.327505,1001,422.664664
8.207013,262,425.681531
12.898984,442,430.082688
28.688631,1001,439.602394
28.97994,1001,449.16215
28.878388,1001,458.76078
29.485577,1001,469.501058
29.280264,1001,479.116251
13.142651,451,483.614697
20.656801,708,490.498897
18.496762,624,496.602378
15.94138,540,503.098573
12.976976,436,507.407598
28.930478,1001,516.980855
29.098376,1001,526.570798
13.788302,467,531.213142
29.293732,1001,540.768586
10.797495,353,545.539462
14.620767,495,550.418792
11.23292,384,554.280918
28.642683,1001,563.883086
12.283473,405,567.978391
3.727817,176,569.946473
29.058007,1001,579.592314
22.499742,782,588.445779
29.146371,1001,598.210457
29.02979,1001,607.854741
10.066087,341,611.705689
27.678433,954,621.558221
28.819516,1001,633.548141
17.498034,599,639.732552
24.743095,853,648.059948
20.637081,719,655.183659
29.379423,1001,664.980657
28.662609,987,675.87763
29.298964,1001,685.505528
19.585221,661,691.993317
29.116685,1001,701.755228
29.381965,1001,712.708981
22.64346,776,720.363538
28.951117,1001,730.078786
29.590888,1001,739.682506
24.147029,823,748.780715
12.249524,415,756.051427
2.533336,144,757.549374
20.738744,720,763.834455
29.1447,1001,772.191039
28.646501,1001,781.379478
11.579145,391,784.987372
28.659744,1001,797.960624
28.657749,1001,806.920243
29.234684,1001,815.468854
29.205152,1001,824.400372
25.233807,867,834.101595
29.526496,1001,843.803605
9.025141,299,846.991068
21.928478,746,854.304537
29.226292,1001,864.021752
28.892878,1001,874.895846
29.155358,1001,884.723855
9.945148,328,888.08806
29.00263,1001,897.943724
11.172884,370,901.802195
29.557393,1001,911.665014
29.121852,1001,923.831613
29.7707,1001,933.773162
12.444816,420,938.181533
29.050105,1001,948.296897
11.543404,387,952.640995
29.247627,1001,963.716842
29.130727,1001,973.63302
29.610183,1001,983.485667
29.01855,1001,993.36367
29.655465,1001,1003.775369
29.764613,1001,1012.166231
29.475489,1001,1020.480351
29.291368,1001,1028.870048
29.348776,1001,1038.349457
29.540422,1001,1046.812256
9.502611,318,1049.645293
29.302503,1001,1058.040646
13.626523,458,1062.065856
29.152908,1001,1070.449634
9.401645,308,1074.253645
29.181534,1001,1082.684763
12.331288,418,1086.365765
29.087764,1001,1094.809263
17.166553,573,1099.73243
29.366984,1001,1109.144446
29.289443,1001,1117.526621
29.531961,1001,1125.875855
29.119366,1001,1134.285316
29.473343,1001,1142.653501
29.363333,1001,1152.031795
29.50633,1001,1160.522795
29.042747,1001,1168.903152
28.948747,1001,1177.339753
16.773448,553,1183.225226
29.094,1001,1192.43341
29.429549,1001,1200.925353
9.004036,290,1203.526761
29.54869,1001,1212.337936
29.323927,1001,1221.703809
9.093745,312,1224.478544
29.802898,1001,1232.80718
16.740849,565,1237.671775
29.42418,1001,1246.004096
17.615056,585,1251.93517
29.559951,1001,1260.351651
1.297262,98,1261.442049
28.991168,1001,1269.743241
10.487738,349,1272.835303
24.456542,822,1279.709326
29.723613,1001,1289.127474
29.282227,1001,1297.47446
29.737202,1001,1306.177649
29.346372,1001,1314.681838
29.633673,1001,1323.983113
29.849208,1001,1332.209047
12.259551,404,1335.690808
15.408771,519,1340.109886
29.531214,1001,1348.343726
20.378926,687,1354.117171
8.725851,284,1356.694342
8.541639,280,1360.195353
21.693704,720,1366.244861
30.043895,1001,1374.563126
25.577876,852,1381.656399
13.419023,443,1385.518962
2.560098,141,1386.944389
25.647975,867,1395.13093
29.926102,1001,1403.477904
29.601081,1001,1411.730686
29.913334,1001,1420.148382
12.073342,396,1423.686154
30.349621,1001,1433.010278
21.787146,725,1439.142194
29.880027,1001,1447.468288
24.042549,800,1455.010992
29.160144,1001,1463.291816
12.226793,408,1467.897055
7.509891,251,1470.167067
30.086829,1001,1479.097636
25.6061,848,1487.4834
30.018364,1001,1496.378278
29.855332,1001,1505.811428
30.255974,1001,1514.174651
29.947064,1001,1522.531568
30.415858,1001,1530.906441
29.557062,990,1540.162971
30.293389,1001,1548.64212
30.170481,1001,1557.001508
29.679481,1001,1565.400373
16.008753,515,1569.818092
27.586052,926,1578.621387
14.861818,476,1582.713262
29.801269,1001,1591.185026
8.006726,250,1593.489314
30.662619,1001,1601.858313
30.070137,1001,1611.212171
21.441183,718,1617.330897
30.152918,1001,1625.655592
27.78498,905,1633.258626
30.560134,1001,1641.652009
29.958656,1001,1651.120771
17.913457,585,1656.163846
12.099972,396,1659.659348
30.091188,1001,1669.202605
30.322798,1001,1689.886914
11.248214,361,1694.389497
21.856284,726,1703.885627
12.170744,401,1712.920994
29.934556,1001,1749.94748
23.363783,764,1783.968392
30.650798,1001,1807.493144
30.701015,1001,1818.49588
31.078555,1001,1828.426172
20.876589,686,1834.680906
30.21048,1001,1845.321558
17.650322,582,1861.434282
30.22036,1001,1902.944963
29.810911,1001,1918.544068
29.974972,1001,1928.257569
30.118824,1001,1938.007079
22.253411,731,1946.416367
13.791984,450,1950.970653
30.511833,1001,1960.550161
28.136138,927,1969.44579
30.526064,1001,1979.080294
16.982595,555,1985.677114
30.621107,1001,1995.353302
30.261084,1001,2005.039351
30.571158,1001,2014.68374
30.368185,1001,2025.517641
30.545866,1001,2035.472067
30.889319,1001,2045.185894
30.953628,1001,2054.987586
14.769562,477,2059.78693
30.559986,1001,2070.725506
30.471077,983,2080.411761
31.020697,1001,2090.162523
30.207605,989,2099.801204
29.478636,967,2110.287689
31.043852,1001,2120.0114
30.875832,1001,2129.646932
20.499421,668,2136.207684
30.768995,1001,2147.015597
30.644492,1001,2156.802436
30.594825,1001,2167.37756
30.160416,1001,2177.063698
30.759672,1001,2186.715162
30.375083,1001,2197.493757
11.724967,381,2201.33213
19.544682,633,2207.59137
30.421519,1001,2217.215743
25.862929,834,2225.319312
30.966913,1001,2236.162202
30.182474,1001,2245.828373
30.851816,1001,2255.475549
30.735888,1001,2265.152795
30.949943,1001,2276.202773
30.950783,1001,2285.982292
26.179692,851,2294.385258
31.347744,1001,2304.231878
30.751891,1001,2315.258121
30.945365,1001,2325.079434
31.162715,1001,2334.868318
30.87665,1001,2344.839881
31.139615,1001,2355.859386
31.399199,1001,2365.690773
30.885883,1001,2375.461723
31.44488,1001,2385.284395
31.017865,1001,2396.21961
31.354275,1001,2406.032541
31.360988,1001,2415.832336
31.692601,1001,2425.657831
12.085272,392,2429.709656
31.279235,1001,2440.735133
30.974858,1001,2450.235648
31.727827,1001,2459.952856
31.176156,1001,2470.058654
18.671387,590,2476.975091
31.34658,1001,2486.670837
31.533573,1001,2496.291284
31.825271,1001,2505.925545
31.081028,1001,2515.539062
31.744698,1001,2526.336542
31.478493,1001,2535.965946
31.704813,1001,2545.61505
31.968091,1001,2555.285669
31.264953,1001,2567.1284
31.744258,1001,2601.965319
31.12178,1001,2643.318393
31.601244,1001,2661.158455
31.801213,1001,2672.678773
32.153842,1001,2682.235638
32.393521,1001,2691.301975
19.711872,602,2697.012666
10.742805,318,2700.542546
31.588634,1001,2711.387784
14.521328,460,2716.087358
18.977431,585,2721.890882
9.127365,282,2724.865062
31.825489,1001,2734.563781
31.251263,1001,2744.914343
32.201168,1001,2755.756763
32.029681,1001,2765.38761
24.083221,745,2772.702142
24.976289,774,2780.280859
31.437202,1001,2791.212709
31.459581,1001,2801.009476
32.577519,1001,2810.72227
32.447621,1001,2820.269864
32.421068,1001,2831.91954
32.198201,1001,2841.663178
31.944134,1001,2851.291107
32.09952,1001,2861.007938
32.032718,1001,2871.78094
32.321362,1001,2881.47633
32.07006,1001,2891.235521
15.956477,503,2896.234764
32.376094,1001,2905.818389
31.627711,1001,2916.681175
31.968489,1001,2926.296966
32.397238,1001,2935.913812
32.078778,1001,2945.5177
24.973416,777,2954.249895
32.609076,1001,2963.88769
32.0532,1001,2973.62095
11.956973,375,2977.424971
17.096512,530,2982.715457
31.841966,1001,2992.3349
18.381882,566,2999.127836
32.288933,1001,3008.806847
32.543422,1001,3018.437703
31.900724,1001,3028.117113
32.723743,1001,3039.045249
7.10557,219,3041.395239
9.866967,296,3044.484637
32.329835,1001,3054.105271
32.650438,1001,3063.769569
32.696913,1001,3073.409766
32.660959,1001,3084.112922
31.985686,1001,3093.634914
32.165483,1001,3103.228324
32.052961,1001,3112.755898
32.437095,1001,3123.445889
32.330769,1001,3133.691051
32.308283,1001,3143.32068
17.235461,540,3148.699907
23.291211,720,3155.819461
32.851175,1001,3166.887921
32.976593,1001,3176.472375
32.766419,1001,3186.001538
32.092057,1001,3195.608481
32.451135,1001,3206.489241
33.018406,1001,3216.081666
18.48702,568,3221.662224
32.636035,1001,3231.251619
32.594075,1001,3242.156505
33.204661,1001,3251.716486
32.256951,1001,3261.324513
32.854027,1001,3270.895001
32.376552,1001,3281.694288
32.554828,1001,3291.292856
32.532662,1001,3300.905282
33.180027,1001,3310.527547
32.20953,1001,3321.373263
31.985978,980,3330.880808
32.835494,1001,3340.457891
32.457864,1001,3350.37148
18.453678,559,3356.054522
32.44292,1001,3366.93983
33.504163,1001,3376.696355
32.919886,1001,3386.314427
32.294561,1001,3396.3876
32.539245,1001,3423.085082
32.521334,1001,3454.342607
32.207647,1001,3478.80108
5.278182,221,3480.967848
33.041473,1001,3489.275782
29.844887,905,3497.975838
32.555333,1001,3506.896503
32.029007,1001,3515.318505
32.424565,1001,3523.712756
32.244246,1001,3533.176065
33.029243,1001,3541.609422
32.494274,1001,3550.078114
32.393761,1001,3558.53631
12.863668,384,3561.951284
11.242346,337,3565.98886
33.143983,1001,3574.420989
33.7901,1001,3582.904754
32.824252,1001,3591.321052
33.52028,1001,3599.847522
32.999412,1001,3609.311672
8.26571,248,3611.593391
33.038683,1001,3619.97624
32.564598,1001,3628.411727
32.528882,1001,3637.887936
33.217593,1001,3646.240213
33.033782,1001,3654.569568
33.106241,1001,3663.009264
33.573604,1001,3672.377465
13.53687,416,3676.076887
33.435981,1001,3684.456671
33.578751,1001,3692.923401
32.862527,1001,3701.344586
32.943567,1001,3710.840039
33.127892,1001,3719.291262
33.097944,1001,3727.703621
33.274168,1001,3736.076417
33.298939,1001,3746.441035
33.245795,1001,3754.838911
33.592518,1001,3763.186726
32.99265,1001,3771.630049
24.026366,722,3778.436724
34.120987,1001,3788.244789
33.108387,1001,3796.605097
27.621939,809,3804.415991
32.667682,1001,3814.622479
33.797104,1001,3826.700865
33.101881,1001,3836.216794
33.676692,1001,3845.536554
33.728592,1001,3854.565736
33.047794,1001,3864.840355
33.653768,1001,3873.406143
33.152842,1001,3881.975047
29.863757,910,3890.664438
32.790443,1001,3900.438525
17.546553,522,3905.069152
33.4793,1001,3913.557105
33.550588,1001,3922.636185
33.271601,1001,3933.229282
33.38611,1001,3944.153068
34.082419,1001,3954.604217
33.50856,1001,3963.89754
33.810485,1001,3973.439116
33.674341,1001,3985.189756
33.899853,1001,3994.391197
33.427835,1001,4003.876383
34.324869,1001,4012.644377
34.04081,1001,4023.695065
33.21988,1001,4033.732093
33.291926,1001,4042.808259
33.539115,1001,4053.250234
34.00899,1001,4066.212988
34.389258,1001,4076.89011
34.254732,1001,4086.000547
33.93262,1001,4096.890872
33.711975,1001,4107.97167
32.961909,1001,4117.502554
33.862381,1001,4126.9584
33.491165,1001,4136.317034
33.83116,1001,4146.77138
33.463068,1001,4158.472926
33.764058,1001,4168.112558
34.074428,1001,4177.47233
33.572295,1001,4188.228315
33.926613,1001,4197.979966
33.493532,1001,4208.251561
34.018848,1001,4217.866871
33.585983,1001,4229.078344
33.664659,1001,4239.66765
33.547994,1001,4248.733741
33.839909,1001,4258.800052
34.012378,1001,4269.625039
34.067446,1001,4280.016387
10.344257,304,4283.225767
34.212521,1001,4292.571714
33.860841,1001,4301.645231
33.87869,1001,4311.461833
34.217011,1001,4321.284764
34.029384,1001,4331.00417
34.150637,1001,4340.95428
34.087917,1001,4351.906181
34.119357,1001,4383.526935
33.953318,1001,4415.997682
9.826853,281,4427.693464
33.651114,1001,4463.677004
34.139621,1001,4475.086565
34.396655,1001,4483.552361
34.345309,1001,4492.027526
34.187339,1001,4500.491126
34.073184,1001,4509.986839
33.585674,1001,4518.347848
33.997897,1001,4526.850887
33.867382,1001,4535.289298
34.105862,1001,4544.7024
34.208524,1001,4553.127197
34.531699,1001,4561.550403
34.234415,1001,4569.985638
34.660479,1001,4579.429604
33.965111,1001,4587.966375
34.508436,1001,4596.350199
34.214948,1001,4604.871251
33.598305,1001,4614.137799
34.764647,1001,4625.056061
31.688798,918,4633.912046
34.458105,1001,4643.463727
34.255083,1001,4652.942347
34.415565,1001,4663.615189
34.705167,1001,4673.21006
34.131217,1001,4682.851069
34.580524,1001,4693.193396
34.638015,1001,4704.166355
34.222848,1001,4713.793265
34.166628,1001,4723.313816
34.256609,1001,4732.977661
35.165851,1001,4743.652205
34.696841,1001,4753.208222
34.032728,1001,4762.742779
34.996667,1001,4772.472177
33.833149,1001,4783.457979
34.861784,1001,4793.147182
34.775428,1001,4802.875562
33.728358,1001,4812.505364
34.825109,1001,4823.532258
34.514126,1001,4833.61695
17.950897,527,4839.041174
35.078929,1001,4848.960227
34.329116,1001,4858.672704
34.221745,1001,4869.633578
34.738553,1001,4881.76948
34.695388,1001,4894.535223
34.329652,1001,4908.121127
34.245003,1001,4919.780888
34.543661,1001,4929.723374
35.355311,1001,4940.220531
34.87401,1001,4950.132601
34.698925,1001,4961.310816
34.184563,1001,4971.182222
35.12665,1001,4981.065422
35.132406,1001,4990.983104
34.719113,1001,5002.190696
34.618769,1001,5013.897163
34.187475,1001,5042.98605
34.647714,1001,5087.308295
33.849235,1001,5137.833785
34.364687,1001,5181.893455
34.811522,1001,5207.764901
35.038282,1001,5218.830112
