#{"t_start": 1641206235.3865197, "env_id": null}
r,l,t
-13.46444,1001,16.426328
-5.518956,796,30.813327
-4.81656,1001,50.144788
-5.771777,1001,68.32771
-8.223471,1001,85.938948
-10.468123,1001,109.107087
-3.116382,586,123.608043
-7.943275,1001,145.053866
-3.217214,1001,166.250512
-3.809429,1001,188.061404
-1.401211,1001,209.901572
-1.455042,1001,231.420202
-6.133234,1001,251.822386
-2.197782,273,257.540648
-3.301121,426,265.444041
-12.170568,995,286.375833
1.590323,1001,308.208984
-1.824276,412,318.16895
-0.516381,1001,340.500764
-6.672176,1001,363.246199
0.831412,813,380.068054
3.248037,1001,403.160298
2.720145,1001,426.715555
3.434723,1001,449.495638
-1.719108,351,458.322506
-2.336771,962,480.832615
0.005836,1001,503.165949
2.009511,1001,526.693088
-0.655767,1001,549.765086
0.826227,1001,573.3761
1.205295,331,582.036155
1.622964,1001,606.255399
-0.603161,1001,630.810241
1.622516,1001,654.443341
4.53934,1001,680.305553
10.752362,1001,707.106703
8.253452,1001,731.4008
7.058905,1001,754.464284
7.070167,1001,777.514461
15.073337,1001,800.671581
4.399385,460,810.629341
5.321726,679,827.384435
6.25642,1001,850.461022
0.723517,699,866.934813
4.676023,455,878.278841
12.795173,966,900.885773
2.797447,499,912.715095
2.11528,291,921.109843
1.805936,250,927.720464
10.257799,1001,952.303236
9.61948,1001,977.641445
5.67542,460,988.456028
5.953101,680,1004.97028
11.670641,1001,1031.996739
2.774198,645,1051.787969
12.355851,1001,1080.229336
4.648153,380,1091.600803
8.790322,856,1115.457413
14.642572,687,1134.223215
17.648191,1001,1159.482425
0.583775,381,1170.269123
6.148304,501,1182.197395
11.985964,558,1196.858233
3.100551,350,1205.462361
6.814063,777,1225.805313
15.514618,1001,1251.425221
1.705825,298,1259.014121
11.765431,606,1275.23563
19.203353,1001,1301.606005
19.894673,1001,1327.338518
17.534779,1001,1353.734872
18.756382,919,1378.341295
19.025468,1001,1404.100991
7.688169,559,1419.633718
19.871901,1001,1447.027178
17.265224,832,1469.041834
20.663012,1001,1495.624107
14.74324,690,1513.968537
20.26927,1001,1540.596326
11.126207,490,1554.134317
14.317168,669,1573.199366
2.227068,239,1579.201696
20.796037,1001,1605.86336
20.918915,1001,1632.750283
20.775658,1001,1658.823851
12.680036,578,1674.584145
20.094579,1001,1702.556422
20.389201,1001,1729.164605
12.994896,588,1746.025836
16.999936,817,1768.641139
1.719729,212,1774.152224
20.863323,1001,1801.392985
20.596707,1001,1829.486643
20.864415,1001,1856.870482
20.73124,1001,1884.583973
20.941881,1001,1912.62466
20.923769,1001,1940.305673
20.869463,1001,1968.454582
20.892895,1001,1996.725472
20.879771,1001,2024.722814
20.689146,1001,2052.878649
13.921717,641,2070.385515
20.382156,1001,2098.827236
20.874632,1001,2127.282907
20.898773,1001,2155.838466
20.892047,1001,2184.729796
20.705768,1001,2213.741503
20.845607,1001,2243.314085
21.001269,1001,2272.799666
20.994963,1001,2302.316933
20.703596,1001,2331.364394
20.82209,1001,2360.69691
20.957802,1001,2390.014693
20.639697,1001,2419.620898
20.893195,1001,2449.04451
20.852938,1001,2478.913813
20.904104,1001,2509.035919
20.838878,1001,2539.065461
20.856305,1001,2568.880214
18.608328,882,2595.799512
20.913561,1001,2627.662425
20.904941,1001,2659.714309
20.971078,1001,2690.873115
20.925853,1001,2721.997867
20.983689,1001,2753.651426
20.974087,1001,2785.250053
21.005924,1001,2816.73424
20.907443,1001,2848.687735
20.782497,1001,2881.128695
15.56904,738,2904.453591
20.938946,1001,2936.214384
21.000913,1001,2968.778378
20.900729,1001,3000.966533
21.047718,1001,3032.510447
20.997392,1001,3064.645753
20.977542,1001,3097.075426
19.022876,897,3126.504339
21.012187,1001,3159.68378
20.967181,1001,3192.896727
20.990365,1001,3225.485703
21.065333,1001,3258.371779
20.961503,1001,3291.246913
21.037006,1001,3324.431956
21.066394,1001,3357.743469
21.004667,1001,3390.385986
20.986272,1001,3423.810385
20.8596,1001,3457.036721
20.97233,1001,3490.715616
21.013396,1001,3524.583258
21.074204,1001,3558.28576
20.835487,1001,3593.994653
21.088823,1001,3628.447409
20.97604,1001,3662.959878
21.09961,1001,3697.584253
20.966966,1001,3732.167248
21.045326,1001,3767.357266
21.077951,1001,3802.49183
21.028678,1001,3837.850125
20.974677,1001,3872.097924
20.969024,1001,3907.961769
21.100779,1001,3943.066857
21.044397,1001,3977.983294
21.106818,1001,4013.047784
20.988478,1001,4048.495585
21.005981,1001,4083.763173
21.060899,1001,4119.683203
21.016852,1001,4155.585459
21.088932,1001,4192.700082
21.038021,1001,4228.829511
21.039078,1001,4265.370174
21.173276,1001,4301.952459
21.114769,1001,4338.037724
21.165373,1001,4375.021903
21.122783,1001,4411.918039
21.090415,1001,4449.037235
20.994323,1001,4485.978513
1.986554,216,4494.451841
20.992754,1001,4531.616044
16.649097,769,4560.060937
21.153995,1001,4597.356869
21.123361,1001,4634.646732
18.250858,849,4667.186724
21.1574,1001,4705.299641
21.228232,1001,4744.193108
21.172369,1001,4782.070664
21.189633,1001,4819.793855
21.112827,1001,4856.463488
21.188258,1001,4894.90181
21.176196,1001,4933.326576
21.175408,1001,4972.13167
21.16552,1001,5010.948977
21.148247,1001,5050.652056
21.171788,1001,5089.792368
21.158573,1001,5128.749161
21.165272,1001,5168.501685
21.112126,1001,5206.19861
21.254246,1001,5245.654103
21.196217,1001,5284.593704
21.247226,1001,5324.609522
21.189109,1001,5364.434289
21.217207,1001,5404.298309
21.252104,1001,5444.383698
21.160714,1001,5484.345029
21.128438,1001,5524.489131
21.159772,1001,5564.91214
21.212947,1001,5605.335609
21.24955,1001,5645.931092
21.270969,1001,5686.249936
21.20632,1001,5727.064772
21.229481,1001,5767.791112
21.235982,1001,5808.471052
21.230301,1001,5849.275272
21.238742,1001,5890.548083
21.252345,1001,5934.301364
21.266597,1001,5976.82351
21.218799,1001,6018.679729
21.271259,1001,6059.685292
21.288735,1001,6100.45817
21.271497,1001,6141.364562
16.884457,773,6173.494943
21.325751,1001,6214.264167
21.309731,1001,6256.151907
21.322113,1001,6297.772112
21.279067,1001,6339.4093
21.316016,1001,6380.771902
21.347418,1001,6422.015495
21.322183,1001,6464.73611
21.345517,1001,6511.638596
21.326478,1001,6559.496739
21.303851,1001,6604.990533
12.839994,583,6632.678929
21.118484,1001,6679.422718
21.27334,1001,6731.089892
21.224136,1001,6778.911222
21.352538,1001,6824.792263
21.287497,1001,6869.505223
21.319638,1001,6915.247983
21.35583,1001,6963.219181
21.373133,1001,7006.566839
21.363347,1001,7052.710654
21.330704,1001,7095.98283
21.330639,1001,7138.897624
21.289467,1001,7181.885959
21.39676,1001,7225.240745
21.336403,1001,7268.822713
14.711298,659,7297.519177
21.326934,1001,7339.94523
21.340642,1001,7383.280777
21.332325,1001,7426.716343
21.373533,1001,7470.903941
21.221809,1001,7522.739517
21.317433,1001,7569.715554
21.370747,1001,7618.921868
21.316516,1001,7669.058876
21.390077,1001,7750.734068
21.42265,1001,7795.32153
21.401659,1001,7840.19583
21.285171,1001,7885.951682
21.345451,1001,7930.310857
21.299226,1001,7974.389867
21.380807,1001,8019.793963
20.732759,1001,8066.742962
21.393338,1001,8112.222738
21.406909,1001,8158.305147
21.378498,1001,8204.508204
21.321394,1001,8255.536489
21.372953,1001,8321.957143
21.365408,1001,8368.170493
21.41488,1001,8414.452533
21.106675,1001,8460.026248
21.418002,1001,8506.207496
