#{"t_start": 1641206236.4801495, "env_id": null}
r,l,t
-7.172869,1001,16.436356
-12.894421,964,32.716644
-4.162087,1001,52.321394
-4.196943,1001,70.912997
-4.749707,1001,87.679497
-5.918048,1001,112.746278
-5.194302,701,127.933296
-2.607736,1001,149.658578
-4.176379,1001,170.795699
-2.719973,1001,192.671549
-0.959273,1001,214.884585
-8.638977,974,235.438456
2.106268,1001,255.774122
0.864977,1001,276.873385
-1.25016,1001,298.621058
-1.601138,1001,320.3235
-6.114463,755,336.860882
-0.856643,1001,358.482584
2.22034,1001,381.217243
-0.483003,1001,404.234611
3.066553,1001,428.095415
-2.679595,545,440.576028
-2.316792,1001,463.605909
2.456299,1001,486.409619
2.063318,1001,509.285588
0.125971,1001,532.661843
-2.699607,709,549.70255
8.941852,1001,573.509907
8.017707,868,594.130422
2.137676,1001,618.223832
5.026383,1001,642.236826
4.488741,1001,665.997412
1.293718,252,673.889393
-0.217182,214,681.123286
4.959574,1001,707.686326
10.227762,1001,731.400152
5.272721,559,743.992848
11.557741,1001,766.693044
2.003224,1001,789.530512
-0.037702,275,796.604112
1.696401,610,810.281085
0.843213,181,814.295034
10.112264,927,836.179781
3.767112,1001,859.006935
6.955389,523,872.762163
2.669882,654,887.790986
10.799725,589,902.120964
0.143754,241,907.564985
6.055178,729,927.897977
9.101131,1001,952.079425
1.143296,214,958.316338
17.451419,1001,982.313803
10.543092,1001,1006.392653
3.270545,571,1021.545297
14.129582,806,1044.950142
3.273108,364,1058.573717
6.227239,835,1080.134611
4.747446,565,1096.063933
16.289456,1001,1124.262279
1.243928,223,1130.296479
16.92661,850,1152.169022
3.566787,344,1161.352317
18.713377,1001,1186.446147
17.037778,1001,1211.89354
19.005041,1001,1237.389912
1.263191,220,1243.715364
16.139016,819,1264.674355
19.298654,989,1290.250897
16.229069,1001,1316.718166
19.04695,1001,1342.697208
18.804681,1001,1369.243607
1.279913,187,1373.994625
3.220962,310,1383.22593
11.249908,507,1395.956475
19.828138,1001,1422.961183
20.79984,1001,1450.414844
20.774679,1001,1477.437952
20.299011,1001,1503.809909
20.925688,1001,1530.335389
20.791051,1001,1557.383898
10.5844,492,1571.1219
15.083502,704,1589.905982
20.81352,1001,1616.647413
2.20407,237,1622.475606
3.344872,293,1630.858495
12.947013,654,1647.376644
11.004324,489,1661.075169
20.780451,1001,1690.086581
13.246284,698,1708.951734
20.274181,1001,1735.558553
20.823782,1001,1762.320322
20.83098,1001,1789.57155
20.832295,1001,1817.438259
20.326782,1001,1844.758331
20.884732,1001,1872.382112
20.833833,1001,1900.099066
20.922067,1001,1927.769741
20.821732,1001,1955.788194
20.562076,1001,1983.713891
19.807794,1001,2012.028613
20.795467,1001,2040.201926
20.736781,1001,2068.593556
20.676667,1001,2097.0527
20.276078,1001,2125.494822
20.748147,1001,2154.055198
20.763418,1001,2182.928348
20.867646,1001,2211.966859
6.639544,463,2226.774999
20.895709,1001,2255.909484
3.020844,282,2264.047631
20.970449,1001,2293.577653
20.890395,1001,2322.712359
20.872716,1001,2351.92661
14.741382,674,2370.895638
20.913761,1001,2400.153108
20.843395,1001,2429.778925
20.891334,1001,2459.371177
20.878019,1001,2489.330552
20.941851,1001,2519.48574
21.065963,1001,2549.303711
20.730379,1001,2579.356331
20.922432,1001,2610.811706
20.89432,1001,2642.558228
20.944083,1001,2673.950579
21.004926,1001,2705.191288
20.921729,1001,2736.630088
20.967263,1001,2768.242203
21.021541,1001,2800.204289
20.853727,1001,2831.664973
21.002406,1001,2863.766091
20.873897,1001,2896.249777
21.004685,1001,2928.135254
5.509904,404,2941.380647
20.944614,1001,2974.074943
20.964928,1001,3006.084776
21.05111,1001,3037.657823
20.764618,1001,3069.924741
20.771185,1001,3102.384442
20.849414,1001,3135.149994
20.995085,1001,3168.225464
20.93532,1001,3201.375957
21.029137,1001,3233.945603
20.953122,1001,3267.264366
20.995216,1001,3300.343508
20.969028,1001,3333.407164
21.050567,1001,3366.716616
21.022351,1001,3399.484264
21.064568,1001,3432.905379
20.893215,1001,3466.126641
20.908669,1001,3499.771152
21.008098,1001,3533.762322
21.029882,1001,3567.921291
20.990925,1001,3602.90949
21.053431,1001,3637.693394
21.025758,1001,3671.868043
20.978461,1001,3706.604737
21.080952,1001,3741.407067
21.074673,1001,3776.441595
21.065824,1001,3811.73709
21.077876,1001,3847.061579
20.998429,1001,3882.775295
-1.018015,63,3885.228237
21.044942,1001,3919.951878
21.069033,1001,3955.244999
21.056059,1001,3990.229338
20.96834,1001,4025.267473
21.049522,1001,4060.727207
21.128586,1001,4096.031574
21.163906,1001,4132.0607
21.070907,1001,4168.31783
21.126921,1001,4205.282751
21.115323,1001,4241.894137
21.152564,1001,4278.118674
21.101492,1001,4314.449273
21.033924,1001,4350.808959
21.165097,1001,4387.826724
21.054559,1001,4424.868828
17.58658,816,4454.61151
18.513484,864,4486.396885
21.145144,1001,4523.470631
21.169085,1001,4561.08128
21.166145,1001,4598.368427
21.099596,1001,4635.697431
21.14864,1001,4673.594445
21.062596,1001,4711.837779
21.124357,1001,4750.651314
21.154835,1001,4788.70251
21.225219,1001,4825.946384
21.046215,1001,4862.886089
21.167345,1001,4901.452465
21.203065,1001,4940.267987
21.220176,1001,4978.978132
21.159961,1001,5017.983743
5.640647,404,5033.747045
21.195489,1001,5072.908431
21.198274,1001,5111.896492
20.933438,1001,5151.343567
21.20123,1001,5190.124995
21.123389,1001,5228.635422
21.176525,1001,5268.480354
21.237531,1001,5308.256937
21.172788,1001,5348.342458
21.20409,1001,5387.86546
21.191206,1001,5428.086187
21.160484,1001,5467.968513
21.198182,1001,5508.192082
21.179387,1001,5548.523764
21.242433,1001,5588.808972
21.183835,1001,5629.353322
21.217016,1001,5669.86842
21.255516,1001,5710.403364
21.249276,1001,5751.174353
21.285022,1001,5791.990992
21.234815,1001,5832.523754
21.26795,1001,5873.709408
21.260411,1001,5915.426093
21.25314,1001,5959.939019
21.041695,1001,6001.625358
21.26621,1001,6043.192934
21.316566,1001,6083.64248
21.286509,1001,6124.573157
21.293874,1001,6165.620596
13.261653,588,6189.344849
21.291048,1001,6230.290871
21.313019,1001,6272.233026
21.304628,1001,6313.871858
21.325369,1001,6355.520666
21.350903,1001,6396.793977
21.352227,1001,6438.020202
21.286427,1001,6483.393662
17.796264,820,6522.05015
20.631144,1001,6568.644972
21.330682,1001,6615.022954
21.285776,1001,6663.318165
13.643016,617,6690.398493
21.315709,1001,6742.389665
21.333099,1001,6790.154286
21.291809,1001,6836.076744
21.330395,1001,6880.592161
21.307428,1001,6926.733381
21.337936,1001,6973.610044
21.353747,1001,7017.806976
21.316978,1001,7063.271182
21.290215,1001,7106.38969
21.355104,1001,7149.31196
17.921461,829,7185.350788
21.331584,1001,7228.703818
21.386884,1001,7272.513808
21.394567,1001,7315.553673
21.372302,1001,7358.364829
21.344003,1001,7401.659175
21.392477,1001,7445.620262
21.401352,1001,7491.382277
21.372778,1001,7542.8113
21.33997,1001,7591.233568
21.341305,1001,7638.046373
21.39017,1001,7723.885199
21.39148,1001,7769.87876
21.258315,1001,7814.440493
21.380008,1001,7859.367774
21.293297,1001,7905.290971
21.362765,1001,7949.539814
21.279105,1001,7994.293516
21.303569,1001,8039.947988
6.607089,450,8060.638361
20.964817,1001,8106.141671
21.398118,1001,8152.289692
21.361752,1001,8198.291121
21.35442,1001,8247.568258
21.088529,1001,8315.18665
21.162435,1001,8362.02723
21.399164,1001,8408.352852
21.244894,1001,8453.953959
21.409366,1001,8500.065126
